epoch: 1 | lr: 0.0000300 | Train loss: 0.5685531497001648 | Validation loss: 0.6812606453895569 | Validation accuracy: 12.686980609418283 | QWKappa: 0.004093221414793402
epoch: 2 | lr: 0.0003000 | Train loss: 0.5708007216453552 | Validation loss: 0.6285613775253296 | Validation accuracy: 12.797783933518007 | QWKappa: -0.002379386664898231
epoch: 3 | lr: 0.0000300 | Train loss: 0.5652692317962646 | Validation loss: 0.5703592300415039 | Validation accuracy: 13.074792243767314 | QWKappa: 0.02612619237178604
epoch: 4 | lr: 0.0000296 | Train loss: 0.563839852809906 | Validation loss: 0.5821938514709473 | Validation accuracy: 12.797783933518007 | QWKappa: 0.01584647877967249
epoch: 5 | lr: 0.0000285 | Train loss: 0.5640351176261902 | Validation loss: 0.5770515203475952 | Validation accuracy: 12.631578947368421 | QWKappa: 0.008312449649682141
epoch: 6 | lr: 0.0000267 | Train loss: 0.5634468197822571 | Validation loss: 0.5895519852638245 | Validation accuracy: 12.57617728531856 | QWKappa: 0.011737646477343988
epoch: 7 | lr: 0.0000244 | Train loss: 0.5630448460578918 | Validation loss: 0.5796963572502136 | Validation accuracy: 12.57617728531856 | QWKappa: -0.0030843679404644053
epoch: 8 | lr: 0.0000215 | Train loss: 0.5630808472633362 | Validation loss: 0.5801927447319031 | Validation accuracy: 12.57617728531856 | QWKappa: 0.006854922043378786
epoch: 9 | lr: 0.0000183 | Train loss: 0.5622543096542358 | Validation loss: 0.5717877745628357 | Validation accuracy: 12.853185595567867 | QWKappa: 0.004932443282508858
epoch: 10 | lr: 0.0000150 | Train loss: 0.5622236132621765 | Validation loss: 0.5793229937553406 | Validation accuracy: 12.57617728531856 | QWKappa: -0.004601356618948893
epoch: 1 | lr: 0.0000300 | Train loss: 0.48677244782447815 | Validation loss: 0.8524259328842163 | Validation accuracy: 11.800554016620499 | QWKappa: 0.041203231325134926
epoch: 2 | lr: 0.0003000 | Train loss: 0.4351165294647217 | Validation loss: 0.758882462978363 | Validation accuracy: 14.016620498614959 | QWKappa: -0.0570636943544105
epoch: 3 | lr: 0.0000300 | Train loss: 0.34151172637939453 | Validation loss: 0.6349941492080688 | Validation accuracy: 16.454293628808863 | QWKappa: 0.07306941896492081
epoch: 4 | lr: 0.0000296 | Train loss: 0.31394296884536743 | Validation loss: 0.6279398202896118 | Validation accuracy: 17.894736842105264 | QWKappa: 0.10438449604027211
epoch: 5 | lr: 0.0000285 | Train loss: 0.3016417324542999 | Validation loss: 0.618926465511322 | Validation accuracy: 19.002770083102494 | QWKappa: 0.0657054994911338
epoch: 6 | lr: 0.0000267 | Train loss: 0.2937767505645752 | Validation loss: 0.6478422284126282 | Validation accuracy: 16.897506925207757 | QWKappa: 0.0621235493788479
epoch: 7 | lr: 0.0000244 | Train loss: 0.2858942449092865 | Validation loss: 0.7135722041130066 | Validation accuracy: 14.792243767313018 | QWKappa: 0.02622796200124522
epoch: 8 | lr: 0.0000215 | Train loss: 0.2810932695865631 | Validation loss: 0.6503527760505676 | Validation accuracy: 17.285318559556785 | QWKappa: 0.051977458023565015
epoch: 9 | lr: 0.0000183 | Train loss: 0.2730776071548462 | Validation loss: 0.6478675603866577 | Validation accuracy: 17.174515235457065 | QWKappa: 0.0459289025566455
epoch: 10 | lr: 0.0000150 | Train loss: 0.2698250412940979 | Validation loss: 0.6849053502082825 | Validation accuracy: 16.121883656509695 | QWKappa: 0.06864023036261213
